customer_id,recency,frequency,monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score
12861,619,4,68.25,5.26,4.04,1.78,2.93
12862,425,130,1008.32,17.51,74.09,54.15,54.24
12863,52,47,2792.55,62.42,47.28,78.93,67.59
12864,138,7,299.57,44.94,7.81,20.69,20.72
12865,26,195,3323.47,74.47,82.54,82.4,81.25
12866,283,60,1092.35,31.65,54.17,56.58,52.17
12867,26,1035,7913.29,74.47,98.94,93.64,92.25
12868,185,134,2247.06,40.31,74.7,74.59,69.48
12869,681,35,337.67,2.15,38.89,24.49,25.17
12870,375,93,1676.95,25.68,66.3,67.63,60.97
12871,84,18,744.02,52.17,22.05,45.1,39.7
12872,326,386,3685.49,28.74,93.26,84.24,78.44
12873,282,35,2027.3,31.77,38.89,72.32,56.88
12874,385,46,873.42,23.74,46.68,49.74,44.99
12875,143,8,1356.99,44.52,9.04,62.58,44.88
12876,57,166,3751.79,60.75,79.48,84.54,79.55
12877,3,272,2955.17,95.6,88.39,80.01,84.69
12878,236,47,854.99,35.9,47.28,49.28,46.71
12879,44,10,573.22,65.48,11.83,38.4,35.02
12880,381,36,640.13,24.44,39.65,41.11,38.2
12881,275,7,298.0,32.37,7.81,20.57,18.77
12882,9,13,1463.04,89.18,15.88,64.59,54.64
12883,24,42,703.47,76.03,43.97,43.61,48.57
12884,88,7,309.05,51.23,7.81,21.79,22.29
12885,63,71,1175.22,58.53,58.95,58.51,58.64
12886,67,82,1378.4,56.72,62.96,62.97,62.03
12887,383,13,222.4,23.97,15.88,15.28,16.75
12888,214,5,354.12,37.56,5.13,25.77,21.76
12889,381,25,385.46,24.44,29.8,28.23,28.1
12890,24,134,717.27,76.03,74.7,44.12,57.47
12891,185,11,840.5,40.31,13.32,48.68,37.53
12892,396,18,263.38,21.65,22.05,18.46,19.94
12893,30,27,188.14,72.08,31.64,12.27,26.66
12894,575,21,157.35,7.71,25.62,9.26,13.61
12895,42,22,372.8,66.38,26.64,27.16,32.9
12897,204,14,514.25,38.47,17.13,35.41,30.75
12898,463,27,310.96,13.95,31.64,22.08,23.54
12899,413,17,366.4,19.35,20.78,26.78,23.98
12900,422,13,340.33,18.02,15.88,24.64,21.2
12901,8,116,17654.54,90.45,71.39,98.12,89.49
12902,264,10,138.68,33.29,11.83,7.48,12.57
12903,428,41,833.53,17.16,43.2,48.39,42.25
12904,18,67,509.58,80.97,57.27,35.25,48.28
12905,576,54,1018.42,7.61,51.38,54.48,46.58
12906,11,63,2919.81,86.73,55.62,79.82,74.08
12907,395,25,508.91,21.91,29.8,35.2,31.7
12908,176,5,1776.0,41.25,5.13,69.22,47.08
12909,39,157,3103.19,67.44,78.35,81.0,78.22
12910,23,137,5796.52,76.96,75.26,90.76,84.35
12911,551,220,1680.47,8.82,84.71,67.7,63.63
12912,2,24,1662.3,97.17,28.77,67.45,61.08
12913,4,92,6700.86,93.99,65.96,92.28,85.17
12914,400,9,223.98,21.21,10.38,15.38,14.85
12915,148,60,1174.75,44.16,54.17,58.49,55.13
12916,138,164,4654.02,44.94,79.2,88.04,79.1
12917,128,50,4359.2,46.13,49.13,86.88,70.19
12919,8,50,1335.19,90.45,49.13,62.29,62.83
12920,17,59,488.09,82.05,53.67,34.09,46.77
12921,9,1499,35921.04,89.18,99.56,99.21,97.8
12922,161,28,405.38,42.78,32.66,29.65,32.46
12923,64,59,788.62,58.01,53.67,46.72,50.36
12924,88,69,2461.45,51.23,58.13,76.47,67.55
12925,4,50,729.33,93.99,49.13,44.51,53.23
12926,411,253,1548.08,19.55,87.09,65.77,64.81
12927,394,11,197.31,22.21,13.32,13.06,14.5
12928,35,179,4304.89,69.46,81.15,86.65,82.53
12929,311,8,117.85,29.8,9.04,5.37,10.06
12930,78,25,415.8,53.46,29.8,30.28,33.62
12931,21,215,92347.34,79.01,84.25,99.74,92.3
12932,539,95,1698.56,9.7,66.82,67.99,58.92
12933,24,285,1687.03,76.03,89.03,67.84,75.0
12934,736,2,181.65,0.25,2.16,11.74,7.33
12935,2,254,4243.86,97.17,87.16,86.47,88.27
12936,17,62,1063.9,82.05,55.13,55.72,59.51
12937,15,217,3097.61,84.24,84.46,80.95,82.42
12938,25,9,114.14,75.21,10.38,5.01,17.04
12939,64,86,25264.8,58.01,64.29,98.79,83.01
12940,54,92,913.54,61.48,65.96,50.97,56.75
12941,724,27,377.49,1.23,31.64,27.51,24.73
12942,131,70,942.65,45.72,58.52,52.1,52.94
12943,558,25,496.5,8.51,29.8,34.57,29.33
12944,35,30,604.51,69.46,34.62,39.54,42.65
12945,288,51,900.11,31.33,49.74,50.5,47.41
12946,436,20,324.45,15.84,24.59,23.38,22.59
12947,143,97,1908.03,44.52,67.32,71.0,66.0
12948,16,125,2317.43,83.19,73.09,75.31,75.87
12949,30,715,15526.7,72.08,97.5,97.52,93.7
12950,2,23,1843.0,97.17,27.7,70.32,62.41
12951,8,194,3213.72,90.45,82.48,81.8,83.29
12952,5,79,1387.79,92.78,61.81,63.19,67.24
12953,9,48,828.81,89.18,47.9,48.24,54.28
12954,638,10,162.45,4.16,11.83,9.95,9.61
12955,1,180,4757.16,98.82,81.28,88.36,87.95
12956,306,42,521.89,30.23,43.97,35.82,37.26
12957,9,490,8706.97,89.18,95.32,94.34,93.84
12958,400,45,539.49,21.21,46.1,36.62,36.96
12959,484,8,150.95,12.54,9.04,8.63,9.33
12960,413,70,1322.07,19.35,58.52,62.1,54.68
12961,379,37,211.99,24.95,40.31,14.34,23.2
12962,7,16,266.39,91.75,19.57,18.54,29.81
12963,8,174,3601.59,90.45,80.47,83.78,83.86
12964,437,26,132.24,15.68,30.75,6.72,14.79
12965,89,108,771.91,50.98,69.87,45.8,53.32
12966,9,10,160.18,89.18,11.83,9.55,22.13
12967,358,65,4306.92,27.77,56.46,86.69,69.39
12968,112,5,135.95,47.93,5.13,7.17,12.71
12969,602,5,122.45,6.01,5.13,5.71,5.59
12970,7,320,1523.91,91.75,90.81,65.43,76.48
12971,3,407,15972.79,95.6,93.82,97.66,96.28
12972,413,77,1161.2,19.35,61.07,58.3,53.24
12973,413,6,385.55,19.35,6.46,28.25,20.81
12974,197,32,408.95,39.13,36.31,29.78,33.01
12975,436,112,2100.09,15.84,70.74,73.22,63.92
12976,211,154,3156.38,37.99,77.91,81.41,73.92
12977,156,56,517.63,43.29,52.27,35.59,41.42
12978,385,162,2502.82,23.74,78.96,76.93,69.52
12979,729,56,517.7,0.89,52.27,35.61,35.07
12980,157,52,16245.78,43.1,50.28,97.73,76.25
12981,29,20,372.22,72.9,24.59,27.1,33.27
12982,242,178,2744.81,35.27,81.02,78.55,72.75
12983,598,30,490.08,6.2,34.62,34.18,30.1
12984,18,4,97.5,80.97,4.04,3.34,15.18
12985,0,76,1239.38,100.0,60.77,60.13,66.29
12986,428,102,2729.84,17.16,68.45,78.4,66.43
12987,73,66,1312.21,54.93,56.84,61.91,59.44
12988,292,75,535.32,31.02,60.4,36.43,42.33
12989,3,97,13551.75,95.6,67.32,97.11,88.54
12990,31,27,955.5,71.35,31.64,52.61,49.55
12991,23,45,764.82,76.96,46.1,45.64,50.47
12992,725,6,93.35,1.12,6.46,3.14,3.76
12993,23,76,1259.63,76.96,60.77,60.59,63.1
12994,4,61,974.42,93.99,54.63,53.13,59.68
12995,85,3,211.32,51.9,3.06,14.25,16.77
12996,375,22,355.5,25.68,26.64,25.84,26.04
12997,22,107,2110.91,78.0,69.66,73.31,72.99
12998,492,58,920.08,12.08,53.2,51.32,45.96
12999,196,28,455.88,39.28,32.66,32.76,33.71
13000,106,62,1032.5,48.79,55.13,54.92,54.06
13001,4,999,24172.1,93.99,98.82,98.72,98.04
13002,318,23,414.13,29.28,27.7,30.14,29.33
13003,105,6,149.05,49.0,6.46,8.39,13.94
13004,11,815,11650.85,86.73,98.18,96.27,95.38
13005,173,56,999.68,41.49,52.27,53.78,51.51
13006,56,4,81.57,61.2,4.04,2.58,11.78
13007,579,11,175.25,7.34,13.32,11.11,11.16
13008,323,35,612.13,28.93,38.89,39.92,37.98
13009,672,4,234.0,2.57,4.04,16.29,10.8
13010,374,12,330.12,25.92,14.64,23.87,21.59
13011,372,3,101.1,26.46,3.06,3.58,6.87
13012,9,153,2972.83,89.18,77.75,80.11,80.81
13013,1,487,12625.77,98.82,95.3,96.74,96.65
13014,10,224,5381.08,87.92,85.06,89.76,88.17
13015,53,348,6586.42,61.89,91.9,92.05,87.49
13016,73,47,789.89,54.93,47.28,46.8,48.16
13017,7,1,204.0,91.75,0.86,13.55,21.73
13018,16,603,9763.16,83.19,96.65,95.25,93.83
13019,379,55,1229.95,24.95,51.85,59.93,52.42
13020,562,39,618.96,8.3,41.83,40.29,35.93
13021,4,257,4887.24,93.99,87.44,88.65,89.11
13022,429,4,50.3,16.98,4.04,1.06,4.28
13023,64,73,1251.03,58.01,59.71,60.46,59.88
13024,470,31,555.87,13.44,35.52,37.46,33.31
13025,731,13,323.39,0.69,15.88,23.26,17.81
13026,1,82,1733.08,98.82,62.96,68.64,71.58
13027,113,84,17335.2,47.75,63.56,97.98,80.81
13028,22,45,661.32,78.0,46.1,41.93,48.51
13029,30,17,1927.3,72.08,20.78,71.21,57.22
13030,11,78,1227.22,86.73,61.39,59.89,64.34
13031,407,398,3419.27,20.28,93.59,82.96,76.54
13032,52,205,2843.55,62.42,83.59,79.27,77.95
13033,357,13,220.55,27.87,15.88,15.09,17.23
13034,54,44,922.68,61.48,45.43,51.42,51.25
13035,73,42,1364.2,54.93,43.97,62.8,56.35
13036,684,6,307.1,2.0,6.46,21.48,14.35
13037,138,232,3914.95,44.94,85.9,85.32,79.43
13038,80,28,908.46,52.83,32.66,50.77,46.01
13039,584,55,1010.73,7.04,51.85,54.19,46.46
13040,8,43,676.99,90.45,44.73,42.52,50.33
13041,450,35,799.13,14.83,38.89,47.22,40.03
13042,598,176,1556.54,6.2,80.71,65.91,61.1
13043,273,13,516.42,32.59,15.88,35.53,29.59
13044,291,411,4853.9,31.05,93.91,88.57,81.44
13045,99,45,808.92,49.55,46.1,47.52,47.43
13046,30,56,949.25,72.08,52.27,52.46,55.35
13047,56,377,8790.21,61.2,93.0,94.45,89.06
13048,14,264,4084.21,85.13,87.9,85.92,86.36
13049,64,26,1408.24,58.01,30.75,63.43,53.47
13050,14,971,12235.3,85.13,98.72,96.58,95.46
13051,578,4,155.8,7.43,4.04,9.05,7.4
13052,212,239,3167.68,37.81,86.37,81.51,76.32
13053,621,17,127.65,5.11,20.78,6.25,10.15
13055,78,154,2321.11,53.46,77.91,75.36,72.79
13056,551,18,209.48,8.82,22.05,14.13,15.55
13057,530,40,722.09,10.06,42.53,44.31,38.67
13058,24,8,271.4,76.03,9.04,18.92,24.72
13059,249,194,2303.17,34.64,82.48,75.15,71.13
13060,253,15,307.53,34.38,18.32,21.58,22.59
13061,72,10,248.61,55.35,11.83,17.45,21.56
13062,191,11,346.98,39.67,13.32,25.1,23.99
13063,480,12,188.4,12.71,14.64,12.29,13.01
13064,12,91,1680.74,85.84,65.62,67.72,69.85
13065,373,62,1260.91,26.17,55.13,60.65,53.93
13066,24,48,470.8,76.03,47.9,33.48,43.9
13067,82,31,508.51,52.33,35.52,35.13,37.82
13068,10,2,344.0,87.92,2.16,24.91,27.99
13069,0,1021,9683.13,100.0,98.87,95.2,96.95
13070,192,33,751.7,39.55,37.08,45.28,42.13
13071,612,12,129.22,5.48,14.64,6.36,8.54
13072,266,7,177.15,33.13,7.81,11.3,13.59
13073,411,27,418.08,19.55,31.64,30.52,29.19
13074,511,29,1378.74,11.02,33.69,62.99,46.99
13075,129,22,919.61,45.96,26.64,51.28,43.58
13076,457,9,135.4,14.35,10.38,7.07,9.09
13077,1,328,3064.67,98.82,91.11,80.71,86.34
13078,3,791,29532.45,95.6,98.0,99.03,98.23
13079,4,17,419.18,93.99,20.78,30.57,37.34
13080,179,19,280.73,40.88,23.43,19.41,23.76
13081,11,2280,59205.15,86.73,99.74,99.57,97.69
13082,126,129,7335.75,46.49,73.91,93.08,80.72
13083,4,22,395.43,93.99,26.64,28.88,38.02
13084,491,2,122.4,12.19,2.16,5.67,5.67
13085,157,84,2433.28,43.1,63.56,76.33,67.77
13086,382,47,439.33,24.17,47.28,31.87,35.03
13087,726,15,313.64,1.0,18.32,22.32,18.0
13088,417,19,236.11,18.74,23.43,16.51,18.78
13089,2,3313,116737.86,97.17,99.86,99.81,99.43
13090,8,271,14073.09,90.45,88.33,97.28,93.75
13091,28,44,1108.8,73.75,45.43,56.95,56.25
13092,70,105,2140.28,56.27,69.17,73.62,69.77
13093,275,1037,54943.65,32.37,98.96,99.47,89.26
13094,21,29,2433.12,79.01,33.69,76.32,64.79
13095,70,6,74.4,56.27,6.46,2.07,11.43
13096,394,1,419.7,22.21,0.86,30.6,21.02
13097,32,991,13080.48,70.68,98.77,96.91,93.49
13098,1,572,28882.44,98.82,96.3,99.01,98.22
13099,99,1,207.36,49.55,0.86,13.91,15.6
13101,234,51,695.4,36.14,49.74,43.28,44.02
13102,1,481,11696.92,98.82,95.12,96.29,96.34
13103,39,33,709.64,67.44,37.08,43.87,45.5
13104,3,30,1709.1,95.6,34.62,68.27,62.95
13105,436,1,72.0,15.84,0.86,1.97,3.74
13106,133,16,603.46,45.58,19.57,39.42,34.79
13107,44,178,5253.07,65.48,81.02,89.51,83.53
13108,372,35,1098.52,26.46,38.89,56.72,47.19
13109,59,70,1134.03,59.82,58.52,57.66,58.22
13110,31,251,2957.47,71.35,87.0,80.06,80.7
13111,718,12,321.88,1.53,14.64,23.09,17.49
13112,541,2,20.6,9.49,2.16,0.31,2.2
13113,0,372,18625.73,100.0,92.87,98.21,96.98
13114,730,16,234.38,0.78,19.57,16.34,14.91
13115,11,314,5494.7,86.73,90.56,89.99,89.66
13116,138,30,501.14,44.94,34.62,34.86,36.3
13117,21,162,2643.81,79.01,78.96,78.06,78.46
13118,19,148,2415.41,80.0,77.02,76.09,76.94
13119,668,11,134.9,2.74,13.32,6.95,8.11
13120,238,1,30.6,35.78,0.86,0.52,5.91
13121,269,50,283.73,32.74,49.13,19.63,29.85
13122,94,55,922.39,50.29,51.85,51.37,51.34
13123,472,45,506.75,13.26,46.1,35.0,34.84
13124,89,271,4782.45,50.98,88.33,88.41,82.77
13125,523,20,158.57,10.37,24.59,9.43,13.82
13126,4,238,3998.25,93.99,86.26,85.53,87.0
13127,77,15,259.17,53.85,18.32,18.22,23.59
13128,631,1,263.5,4.48,0.86,18.47,11.44
13129,452,11,233.25,14.69,13.32,16.22,15.18
13130,94,2,64.0,50.29,2.16,1.67,9.1
13131,23,149,3313.77,76.96,77.21,82.26,80.05
13132,261,3,77.3,33.69,3.06,2.27,7.21
13133,273,12,200.45,32.59,14.64,13.24,16.53
13134,85,121,2475.23,51.9,72.23,76.67,71.71
13135,196,18,3371.45,39.28,22.05,82.69,59.2
13136,56,315,6274.56,61.2,90.64,91.51,86.72
13137,10,1332,7712.7,87.92,99.44,93.35,94.24
13138,22,85,1467.24,78.0,63.91,64.63,66.43
13139,16,265,8202.98,83.19,87.99,93.87,90.62
13140,108,104,1215.68,48.37,68.94,59.67,60.57
13141,84,424,7668.58,52.17,94.12,93.3,87.36
13142,19,23,307.09,80.0,27.7,21.46,31.99
13143,584,23,405.1,7.04,27.7,29.63,25.7
13144,332,6,135.35,28.45,6.46,7.02,10.08
13145,39,9,1423.52,67.44,10.38,63.82,49.4
13146,26,16,228.91,74.47,19.57,15.74,25.62
13147,10,4,712.8,87.92,4.04,43.93,39.36
13148,29,738,8612.31,72.9,97.66,94.28,92.02
13149,14,86,1676.06,85.13,64.29,67.6,69.3
13150,484,8,449.97,12.54,9.04,32.43,22.9
13151,295,145,2570.24,30.93,76.67,77.36,70.2
13152,417,135,2146.38,18.74,74.91,73.67,65.77
13153,5,15,486.22,92.78,18.32,34.01,38.43
13154,399,93,1624.84,21.39,66.3,67.04,59.98
13155,33,111,1750.18,70.06,70.57,68.9,69.54
13156,385,104,1586.54,23.74,68.94,66.32,60.67
13157,49,251,5687.36,63.98,87.0,90.48,85.53
13158,94,100,1508.18,50.29,67.96,65.12,63.69
13159,8,119,1437.85,90.45,71.93,64.15,70.27
13160,22,4,91.8,78.0,4.04,3.07,14.58
13161,313,33,478.88,29.57,37.08,33.78,34.08
13162,122,238,9275.49,46.77,86.26,94.84,85.23
13163,610,2,17.65,5.63,2.16,0.27,1.61
13164,569,10,372.2,7.95,11.83,27.08,19.94
13165,46,49,1451.16,64.59,48.49,64.42,59.99
13166,283,66,884.18,31.65,56.84,50.1,49.22
13167,18,80,1113.15,80.97,62.26,57.09,62.12
13168,36,169,1875.31,68.89,79.95,70.51,72.91
13169,63,18,840.08,58.53,22.05,48.65,42.69
13170,26,29,116.01,74.47,33.69,5.28,23.61
13171,21,46,468.41,79.01,46.68,33.32,43.92
13172,400,1,69.6,21.21,0.86,1.81,4.46
13173,4,213,2629.35,93.99,84.09,77.99,82.1
13174,16,894,9471.94,83.19,98.44,95.06,94.23
13175,582,46,831.45,7.17,46.68,48.36,41.71
13176,46,66,492.84,64.59,56.84,34.33,45.17
13177,64,30,512.2,58.01,34.62,35.34,38.54
13178,26,687,14059.19,74.47,97.35,97.27,93.87
13179,618,34,572.31,5.35,37.94,38.31,33.26
13180,607,4,86.1,5.76,4.04,2.75,3.56
13181,381,19,359.69,24.44,23.43,26.26,25.2
13182,45,11,121.18,65.05,13.32,5.64,16.7
13183,7,156,7036.18,91.75,78.22,92.79,88.55
13184,14,177,1700.29,85.13,80.86,68.01,74.18
13185,267,1,71.4,32.96,0.86,1.9,6.27
13186,39,79,1575.89,67.44,61.81,66.2,65.16
13187,337,52,348.01,28.15,50.28,25.19,32.66
13188,11,2,114.6,86.73,2.16,5.11,16.53
13189,18,29,260.68,80.97,33.69,18.35,32.04
13190,544,17,570.66,9.27,20.78,38.19,28.98
13191,658,57,159.21,3.25,52.73,9.51,20.67
13192,95,162,2558.58,50.05,78.96,77.26,73.65
13193,61,22,117.88,58.9,26.64,5.38,19.36
13194,135,10,472.78,45.23,11.83,33.54,29.22
13195,414,43,172.38,19.17,44.73,10.83,21.57
13196,11,188,3068.84,86.73,81.88,80.74,81.96
13197,609,19,373.01,5.72,23.43,27.2,22.92
13198,10,314,4974.23,87.92,90.56,88.88,89.2
13199,3,202,16417.89,95.6,83.31,97.8,93.41
13200,19,46,870.09,80.0,46.68,49.68,53.39
13201,502,85,1240.61,11.47,63.91,60.18,53.92
13202,394,69,1580.3,22.21,58.13,66.27,57.38
13203,9,169,2648.25,89.18,79.95,78.09,80.27
13204,731,57,966.66,0.69,52.73,52.99,45.07
13205,443,1,2803.2,15.29,0.86,78.96,47.54
13206,400,557,8377.32,21.21,96.13,94.07,83.72
13207,15,13,535.86,84.24,15.88,36.48,37.88
13208,59,244,1964.02,59.82,86.66,71.6,74.05
13209,30,365,8509.51,72.08,92.6,94.17,90.42
13210,93,22,353.48,50.41,26.64,25.7,29.67
13211,10,191,2729.32,87.92,82.16,78.38,80.87
13212,19,140,788.08,80.0,75.82,46.68,59.84
13213,56,204,3851.52,61.2,83.49,85.0,81.01
13214,417,229,3264.23,18.74,85.46,82.04,73.5
13215,402,1,81.6,20.83,0.86,2.6,4.85
13216,267,5,333.74,32.96,5.13,24.2,20.17
13217,122,5,666.48,46.77,5.13,42.21,32.51
13218,127,5,62.64,46.32,5.13,1.59,9.29
13219,618,11,76.23,5.35,13.32,2.17,5.77
13220,78,53,1336.09,53.46,50.85,62.3,57.77
13221,240,65,844.86,35.49,56.46,48.87,48.99
13222,577,1,88.5,7.52,0.86,2.85,3.0
13223,200,13,969.12,38.81,15.88,53.02,40.49
13224,60,107,2152.95,59.32,69.66,73.8,70.47
13225,3,125,16260.07,95.6,73.09,97.76,90.53
13226,273,28,312.46,32.59,32.66,22.18,26.68
13227,201,9,257.7,38.7,10.38,18.13,19.05
13228,81,2,358.0,52.55,2.16,26.06,23.34
13229,225,10,160.95,36.71,11.83,9.67,14.33
13230,4,1215,6350.28,93.99,99.3,91.64,94.14
13232,12,199,1357.0,85.84,82.95,62.59,71.78
13233,74,76,1176.46,54.56,60.77,58.56,58.58
13234,672,58,356.95,2.57,53.2,25.92,30.06
13235,212,53,1031.07,37.81,50.85,54.89,51.19
13236,24,36,744.85,76.03,39.65,45.11,48.22
13237,387,24,643.0,23.3,28.77,41.23,35.05
13238,17,47,1006.63,82.05,47.28,54.08,56.37
13239,261,93,1594.69,33.69,66.3,66.47,61.51
13240,96,187,1718.12,49.81,81.78,68.42,69.37
13241,411,40,115.58,19.55,42.53,5.23,17.82
13242,112,35,699.4,47.93,38.89,43.44,42.84
13243,203,200,1278.04,38.59,83.08,61.12,63.89
13244,92,27,121.74,50.58,31.64,5.66,19.67
13245,50,45,989.22,63.46,46.1,53.55,52.95
13246,18,359,3387.43,80.97,92.33,82.74,85.16
13247,17,25,501.12,82.05,29.8,34.84,40.51
13248,124,26,465.68,46.58,30.75,33.17,34.5
13249,92,35,1608.93,50.58,38.89,66.75,56.52
13250,460,19,256.04,14.2,23.43,17.96,18.93
13251,402,25,252.68,20.83,29.8,17.75,21.59
13252,394,19,399.3,22.21,23.43,29.15,26.51
13253,156,75,2951.11,43.29,60.4,79.97,68.99
13254,376,4,51.41,25.42,4.04,1.11,5.58
13255,9,26,904.46,89.18,30.75,50.67,50.87
13257,436,7,149.75,15.84,7.81,8.48,9.39
13258,11,43,1035.18,86.73,44.73,54.99,56.88
13259,61,307,1429.63,58.9,90.22,64.0,70.57
13260,61,8,557.62,58.9,9.04,37.53,32.76
13261,268,9,944.1,32.84,10.38,52.15,37.56
13262,263,50,573.45,33.43,49.13,38.43,40.68
13263,1,1887,8679.47,98.82,99.73,94.33,96.51
13264,442,38,722.56,15.4,41.08,44.34,39.09
13265,53,90,2107.66,61.89,65.35,73.29,69.36
13266,11,307,6135.04,86.73,90.22,91.29,90.3
13267,2,411,9758.26,97.17,93.91,95.23,95.15
13268,17,426,3192.65,82.05,94.16,81.66,85.22
13269,1,485,8891.7,98.82,95.24,94.5,95.35
13270,366,1,1180.0,27.02,0.86,58.66,37.73
13271,37,79,217.38,68.33,61.81,14.8,35.99
13272,31,15,276.56,71.35,18.32,19.17,26.76
13273,113,16,138.98,47.75,19.57,7.5,16.92
13274,409,19,360.85,19.93,23.43,26.36,24.57
13275,383,48,241.66,23.97,47.9,16.9,26.64
13276,63,232,1939.26,58.53,85.9,71.36,73.51
13277,15,23,523.3,84.24,27.7,35.89,40.85
13278,40,107,1425.35,66.89,69.66,63.89,65.96
13279,78,9,137.75,53.46,10.38,7.38,15.13
13280,122,203,2322.63,46.77,83.41,75.41,73.35
13281,439,22,350.85,15.49,26.64,25.46,24.3
13282,18,51,1313.19,80.97,49.74,61.94,61.38
13283,59,20,373.36,59.82,24.59,27.26,31.39
13284,330,13,201.19,28.6,15.88,13.35,16.34
13285,23,231,3364.59,76.96,85.74,82.66,82.66
13286,600,46,734.91,6.05,46.68,44.79,39.51
13287,603,53,781.59,5.94,50.85,46.39,41.57
13288,443,10,927.61,15.29,11.83,51.59,35.01
13289,723,16,307.95,1.31,19.57,21.66,18.02
13291,155,308,3320.84,43.45,90.28,82.37,78.74
13292,38,59,994.51,67.87,53.67,53.62,55.77
13293,392,72,1192.94,22.65,59.38,59.02,53.67
13294,189,102,1689.53,39.9,68.45,67.86,63.83
13295,359,67,1101.97,27.66,57.27,56.81,52.57
13296,137,53,792.51,45.1,50.85,46.91,47.74
13297,7,123,4368.62,91.75,72.69,86.93,83.66
13298,1,2,360.0,98.82,2.16,26.3,30.42
13299,268,62,1218.7,32.84,55.13,59.74,54.41
13300,169,55,1285.51,42.07,51.85,61.24,55.74
13301,103,80,600.19,49.13,62.26,39.25,47.18
13302,155,3,159.2,43.45,3.06,9.48,12.78
13303,400,4,61.72,21.21,4.04,1.52,5.18
13304,351,78,1217.99,28.05,61.39,59.72,55.44
13305,4,200,3754.71,93.99,83.08,84.55,85.56
13306,430,4,53.65,16.82,4.04,1.23,4.36
13307,120,15,273.34,46.92,18.32,19.07,23.04
13308,22,71,1670.37,78.0,58.95,67.55,66.71
13309,7,130,1706.37,91.75,74.09,68.15,73.35
13310,28,95,1541.2,73.75,66.82,65.64,67.19
13311,4,26,598.57,93.99,30.75,39.17,45.03
13312,451,5,124.75,14.76,5.13,5.97,7.06
13313,22,187,3445.32,78.0,81.78,83.2,82.03
13314,1,61,775.94,98.82,54.63,46.05,56.37
13315,689,22,310.26,1.8,26.64,21.89,20.21
13316,37,173,13191.57,68.33,80.33,96.98,88.02
13317,66,343,6486.09,57.08,91.65,91.87,86.59
13318,1,20,640.76,98.82,24.59,41.17,45.17
13319,5,923,22082.5,92.78,98.56,98.53,97.68
13320,78,149,2228.1,53.46,77.21,74.37,72.03
13321,72,11,567.36,55.35,13.32,37.97,33.67
13322,17,25,199.48,82.05,29.8,13.17,28.16
13323,3,21,787.85,95.6,25.62,46.65,48.11
13324,36,132,10513.47,68.89,74.35,95.8,85.75
13325,81,12,675.3,52.55,14.64,42.46,36.19
13326,432,13,281.76,16.44,15.88,19.5,18.03
13327,38,320,9797.87,67.87,90.81,95.3,89.93
13328,316,17,1308.48,29.46,20.78,61.8,45.46
13329,31,118,5112.97,71.35,71.73,89.15,81.6
13330,92,117,2806.18,50.58,71.56,79.07,72.69
13331,401,12,262.4,20.99,14.64,18.41,17.74
13332,14,21,350.9,85.13,25.62,25.48,34.47
13333,411,55,1015.74,19.55,51.85,54.39,48.45
13334,82,468,6263.75,52.33,94.9,91.44,86.54
13336,77,51,795.12,53.85,49.74,47.03,48.81
13337,546,87,1575.26,9.2,64.63,66.18,57.2
13338,157,126,2345.62,43.1,73.33,75.55,70.06
13339,200,54,860.12,38.81,51.38,49.38,48.36
13340,45,215,22100.56,65.05,84.25,98.55,89.52
13341,260,42,775.85,33.86,43.97,46.04,43.63
13343,177,18,303.43,41.09,22.05,21.08,24.35
13344,67,116,2543.72,56.72,71.39,77.12,72.46
13345,287,19,339.5,31.44,23.43,24.61,25.3
13346,462,6,299.4,14.1,6.46,20.68,15.71
13347,70,7,291.36,56.27,7.81,20.08,22.07
13348,64,14,233.76,58.01,17.13,16.27,22.77
13349,10,15,197.32,87.92,18.32,13.07,25.77
13350,16,38,879.12,83.19,41.08,49.95,52.45
13351,66,15,323.94,57.08,18.32,23.31,26.98
13352,60,23,347.98,59.32,27.7,25.17,31.0
13354,71,51,743.53,55.84,49.74,45.08,48.0
13355,122,32,674.7,46.77,36.31,42.45,41.38
13356,80,42,768.24,52.83,43.97,45.71,46.29
13357,257,385,3817.36,34.0,93.18,84.89,79.58
13358,268,28,389.03,32.84,32.66,28.49,30.31
13359,63,54,943.31,58.53,51.38,52.14,52.88
13360,431,65,1503.65,16.65,56.46,65.0,55.36
13361,472,34,1450.5,13.26,37.94,64.39,49.31
13362,9,298,5394.07,89.18,89.71,89.8,89.68
13363,17,100,1623.86,82.05,67.96,66.99,69.52
13364,71,10,134.96,55.84,11.83,6.97,15.66
13365,33,128,2225.37,70.06,73.67,74.35,73.52
13366,50,1,56.16,63.46,0.86,1.32,10.51
13367,431,19,460.2,16.65,23.43,32.93,27.83
13368,256,50,1021.5,34.09,49.13,54.55,49.96
13369,365,13,516.56,27.19,15.88,35.56,28.8
13370,371,39,1509.74,26.66,41.83,65.19,52.87
13371,505,92,2297.66,11.33,65.96,75.05,62.95
13372,89,22,328.64,50.98,26.64,23.67,28.6
13373,60,358,7587.19,59.32,92.3,93.23,87.89
13374,414,16,372.8,19.17,19.57,27.16,23.84
13375,88,71,1792.23,51.23,58.95,69.43,63.77
13376,99,50,869.76,49.55,49.13,49.66,49.49
13377,396,76,1452.88,21.65,60.77,64.44,56.99
